GameSeed,GameName,Round,Event,Tick,Turn,PlayerCount,GameID,FinalScore(PlayerName-0),FinalScore(Player-1),FinalScore(Player-0),FinalScore(PlayerName-1),OrdinalPosition(Player-1 rank),OrdinalPosition(PlayerName-0),OrdinalPosition(Player-1),OrdinalPosition(Player-0),OrdinalPosition(Player-0 rank),OrdinalPosition(PlayerName-1),PlayerType(PlayerType-1),PlayerType(PlayerType-0),Winner(PlayerIdx)
1696041272,SushiGo,3,GAME_OVER,63,0,2,125,Basic MCTS,34.0,43.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-820865651,SushiGo,3,GAME_OVER,61,0,2,126,Basic MCTS,37.0,65.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1274945941,SushiGo,3,GAME_OVER,60,0,2,127,Basic MCTS,43.0,47.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
309225253,SushiGo,3,GAME_OVER,61,0,2,128,Basic MCTS,37.0,53.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-211487773,SushiGo,3,GAME_OVER,61,0,2,129,Basic MCTS,43.0,57.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
900850219,SushiGo,3,GAME_OVER,60,0,2,130,Basic MCTS,39.0,57.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
656084288,SushiGo,3,GAME_OVER,62,0,2,131,Basic MCTS,41.0,71.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-654510776,SushiGo,3,GAME_OVER,61,0,2,132,Basic MCTS,48.0,53.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
367540394,SushiGo,3,GAME_OVER,60,0,2,133,Basic MCTS,46.0,52.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
157779522,SushiGo,3,GAME_OVER,62,0,2,134,Basic MCTS,34.0,55.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-742897131,SushiGo,3,GAME_OVER,61,0,2,135,Basic MCTS,48.0,49.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
936541807,SushiGo,3,GAME_OVER,61,0,2,136,Basic MCTS,33.0,50.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1110959865,SushiGo,3,GAME_OVER,61,0,2,137,Basic MCTS,41.0,53.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-492937223,SushiGo,3,GAME_OVER,63,0,2,138,Basic MCTS,40.0,45.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1127983648,SushiGo,3,GAME_OVER,61,0,2,139,Basic MCTS,37.0,49.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-650173733,SushiGo,3,GAME_OVER,60,0,2,140,Basic MCTS,53.0,54.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1567683149,SushiGo,3,GAME_OVER,62,0,2,141,Basic MCTS,42.0,60.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
968865470,SushiGo,3,GAME_OVER,62,0,2,142,Basic MCTS,41.0,54.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
2002296535,SushiGo,3,GAME_OVER,62,0,2,143,Basic MCTS,40.0,33.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
375451423,SushiGo,3,GAME_OVER,61,0,2,144,Basic MCTS,38.0,53.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-2103348381,SushiGo,3,GAME_OVER,63,0,2,145,Basic MCTS,42.0,36.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
1342038375,SushiGo,3,GAME_OVER,62,0,2,146,Basic MCTS,50.0,50.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1400281323,SushiGo,3,GAME_OVER,63,0,2,147,Basic MCTS,35.0,53.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-96507681,SushiGo,3,GAME_OVER,61,0,2,148,Basic MCTS,42.0,50.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
528391606,SushiGo,3,GAME_OVER,60,0,2,149,Basic MCTS,43.0,62.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
580954778,SushiGo,3,GAME_OVER,61,0,2,150,Basic MCTS,48.0,47.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
-638561184,SushiGo,3,GAME_OVER,64,0,2,151,Basic MCTS,37.0,51.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-41114663,SushiGo,3,GAME_OVER,61,0,2,152,Basic MCTS,45.0,47.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-380019667,SushiGo,3,GAME_OVER,60,0,2,153,Basic MCTS,53.0,43.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
-1450633361,SushiGo,3,GAME_OVER,60,0,2,154,Basic MCTS,35.0,50.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
640379295,SushiGo,3,GAME_OVER,60,0,2,155,Basic MCTS,42.0,57.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1644944599,SushiGo,3,GAME_OVER,62,0,2,156,Basic MCTS,35.0,51.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1899022862,SushiGo,3,GAME_OVER,61,0,2,157,Basic MCTS,41.0,65.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1155036243,SushiGo,3,GAME_OVER,60,0,2,158,Basic MCTS,46.0,55.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1174818378,SushiGo,3,GAME_OVER,61,0,2,159,Basic MCTS,41.0,60.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
60820168,SushiGo,3,GAME_OVER,62,0,2,160,Basic MCTS,52.0,62.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1431110757,SushiGo,3,GAME_OVER,60,0,2,161,Basic MCTS,44.0,36.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
906021935,SushiGo,3,GAME_OVER,63,0,2,162,Basic MCTS,34.0,39.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1642764399,SushiGo,3,GAME_OVER,60,0,2,163,Basic MCTS,35.0,69.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1260479829,SushiGo,3,GAME_OVER,60,0,2,164,Basic MCTS,44.0,47.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1535167110,SushiGo,3,GAME_OVER,60,0,2,165,Basic MCTS,42.0,60.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-62706232,SushiGo,3,GAME_OVER,60,0,2,166,Basic MCTS,45.0,56.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1844342211,SushiGo,3,GAME_OVER,61,0,2,167,Basic MCTS,46.0,61.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1183809001,SushiGo,3,GAME_OVER,62,0,2,168,Basic MCTS,36.0,44.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1216514653,SushiGo,3,GAME_OVER,61,0,2,169,Basic MCTS,42.0,51.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1107139736,SushiGo,3,GAME_OVER,64,0,2,170,Basic MCTS,41.0,59.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
2089678120,SushiGo,3,GAME_OVER,61,0,2,171,Basic MCTS,39.0,46.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1468444482,SushiGo,3,GAME_OVER,61,0,2,172,Basic MCTS,38.0,53.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1833699295,SushiGo,3,GAME_OVER,60,0,2,173,Basic MCTS,45.0,57.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-979959618,SushiGo,3,GAME_OVER,60,0,2,174,Basic MCTS,39.0,53.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1229729805,SushiGo,3,GAME_OVER,60,0,2,175,Basic MCTS,36.0,57.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-211626887,SushiGo,3,GAME_OVER,62,0,2,176,Basic MCTS,32.0,43.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
566737520,SushiGo,3,GAME_OVER,63,0,2,177,Basic MCTS,35.0,48.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-608441598,SushiGo,3,GAME_OVER,63,0,2,178,Basic MCTS,38.0,53.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-946651617,SushiGo,3,GAME_OVER,63,0,2,179,Basic MCTS,39.0,51.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-782323308,SushiGo,3,GAME_OVER,61,0,2,180,Basic MCTS,40.0,39.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
1550042701,SushiGo,3,GAME_OVER,60,0,2,181,Basic MCTS,40.0,63.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1317486756,SushiGo,3,GAME_OVER,61,0,2,182,Basic MCTS,39.0,58.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
735747324,SushiGo,3,GAME_OVER,62,0,2,183,Basic MCTS,30.0,55.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-86850142,SushiGo,3,GAME_OVER,61,0,2,184,Basic MCTS,40.0,54.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1271768864,SushiGo,3,GAME_OVER,60,0,2,185,Basic MCTS,40.0,54.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-102646906,SushiGo,3,GAME_OVER,60,0,2,186,Basic MCTS,37.0,58.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-57635321,SushiGo,3,GAME_OVER,63,0,2,187,Basic MCTS,43.0,53.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-631037391,SushiGo,3,GAME_OVER,60,0,2,188,Basic MCTS,31.0,50.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
488218618,SushiGo,3,GAME_OVER,61,0,2,189,Basic MCTS,35.0,48.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1889858385,SushiGo,3,GAME_OVER,60,0,2,190,Basic MCTS,65.0,38.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
-623671941,SushiGo,3,GAME_OVER,61,0,2,191,Basic MCTS,44.0,43.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
187674316,SushiGo,3,GAME_OVER,61,0,2,192,Basic MCTS,42.0,39.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
834216199,SushiGo,3,GAME_OVER,60,0,2,193,Basic MCTS,46.0,54.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1921493154,SushiGo,3,GAME_OVER,62,0,2,194,Basic MCTS,44.0,65.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
174782146,SushiGo,3,GAME_OVER,61,0,2,195,Basic MCTS,49.0,45.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
-87646011,SushiGo,3,GAME_OVER,60,0,2,196,Basic MCTS,44.0,66.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1609617282,SushiGo,3,GAME_OVER,62,0,2,197,Basic MCTS,49.0,69.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1760171303,SushiGo,3,GAME_OVER,61,0,2,198,Basic MCTS,48.0,49.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-141553145,SushiGo,3,GAME_OVER,61,0,2,199,Basic MCTS,40.0,58.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1449143091,SushiGo,3,GAME_OVER,60,0,2,200,Basic MCTS,41.0,63.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-954296662,SushiGo,3,GAME_OVER,61,0,2,201,Basic MCTS,30.0,46.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-255868503,SushiGo,3,GAME_OVER,61,0,2,202,Basic MCTS,42.0,52.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-116635895,SushiGo,3,GAME_OVER,62,0,2,203,Basic MCTS,41.0,54.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1898534082,SushiGo,3,GAME_OVER,62,0,2,204,Basic MCTS,50.0,55.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
658393718,SushiGo,3,GAME_OVER,63,0,2,205,Basic MCTS,43.0,47.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
2097534744,SushiGo,3,GAME_OVER,62,0,2,206,Basic MCTS,40.0,50.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1891851982,SushiGo,3,GAME_OVER,61,0,2,207,Basic MCTS,33.0,54.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-331426663,SushiGo,3,GAME_OVER,61,0,2,208,Basic MCTS,31.0,46.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1919103941,SushiGo,3,GAME_OVER,61,0,2,209,Basic MCTS,36.0,56.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-232742384,SushiGo,3,GAME_OVER,60,0,2,210,Basic MCTS,43.0,51.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-236564248,SushiGo,3,GAME_OVER,63,0,2,211,Basic MCTS,32.0,53.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1446486608,SushiGo,3,GAME_OVER,62,0,2,212,Basic MCTS,34.0,49.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-708727847,SushiGo,3,GAME_OVER,60,0,2,213,Basic MCTS,51.0,71.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
126679867,SushiGo,3,GAME_OVER,60,0,2,214,Basic MCTS,38.0,58.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
12187170,SushiGo,3,GAME_OVER,64,0,2,215,Basic MCTS,42.0,63.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-918417469,SushiGo,3,GAME_OVER,64,0,2,216,Basic MCTS,43.0,52.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-2014151930,SushiGo,3,GAME_OVER,61,0,2,217,Basic MCTS,33.0,50.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
127226354,SushiGo,3,GAME_OVER,62,0,2,218,Basic MCTS,45.0,51.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1842839491,SushiGo,3,GAME_OVER,60,0,2,219,Basic MCTS,38.0,40.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1475141105,SushiGo,3,GAME_OVER,62,0,2,220,Basic MCTS,38.0,53.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1853943462,SushiGo,3,GAME_OVER,62,0,2,221,Basic MCTS,38.0,46.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-914735830,SushiGo,3,GAME_OVER,62,0,2,222,Basic MCTS,39.0,51.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1291471089,SushiGo,3,GAME_OVER,61,0,2,223,Basic MCTS,33.0,51.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
10545401,SushiGo,3,GAME_OVER,60,0,2,224,Basic MCTS,47.0,56.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
141548111,SushiGo,3,GAME_OVER,62,0,2,225,Basic MCTS,33.0,48.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1058584205,SushiGo,3,GAME_OVER,60,0,2,226,Basic MCTS,51.0,40.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
211927356,SushiGo,3,GAME_OVER,60,0,2,227,Basic MCTS,37.0,57.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1029778978,SushiGo,3,GAME_OVER,61,0,2,228,Basic MCTS,42.0,48.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1116669881,SushiGo,3,GAME_OVER,61,0,2,229,Basic MCTS,47.0,44.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
1930847207,SushiGo,3,GAME_OVER,62,0,2,230,Basic MCTS,49.0,62.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1204042696,SushiGo,3,GAME_OVER,63,0,2,231,Basic MCTS,34.0,36.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1854341258,SushiGo,3,GAME_OVER,61,0,2,232,Basic MCTS,37.0,52.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
760044856,SushiGo,3,GAME_OVER,61,0,2,233,Basic MCTS,42.0,48.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-230780221,SushiGo,3,GAME_OVER,63,0,2,234,Basic MCTS,36.0,36.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
-1500989715,SushiGo,3,GAME_OVER,60,0,2,235,Basic MCTS,49.0,65.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
751911445,SushiGo,3,GAME_OVER,61,0,2,236,Basic MCTS,37.0,50.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-944442593,SushiGo,3,GAME_OVER,60,0,2,237,Basic MCTS,49.0,48.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
-935277995,SushiGo,3,GAME_OVER,61,0,2,238,Basic MCTS,52.0,54.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
247835695,SushiGo,3,GAME_OVER,60,0,2,239,Basic MCTS,42.0,41.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
-1624668346,SushiGo,3,GAME_OVER,62,0,2,240,Basic MCTS,43.0,57.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1838559114,SushiGo,3,GAME_OVER,61,0,2,241,Basic MCTS,38.0,53.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
262936474,SushiGo,3,GAME_OVER,62,0,2,242,Basic MCTS,42.0,65.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-2019278420,SushiGo,3,GAME_OVER,65,0,2,243,Basic MCTS,36.0,49.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1661237415,SushiGo,3,GAME_OVER,63,0,2,244,Basic MCTS,37.0,51.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
830372098,SushiGo,3,GAME_OVER,60,0,2,245,Basic MCTS,41.0,48.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-1794082882,SushiGo,3,GAME_OVER,62,0,2,246,Basic MCTS,42.0,55.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
-2136969544,SushiGo,3,GAME_OVER,60,0,2,247,Basic MCTS,46.0,46.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
-1613804798,SushiGo,3,GAME_OVER,60,0,2,248,Basic MCTS,46.0,62.0,Basic MCTS,2,Basic MCTS,2,1,1,Basic MCTS,Basic MCTS,Basic MCTS,0
1066856389,SushiGo,3,GAME_OVER,62,0,2,249,Basic MCTS,45.0,44.0,Basic MCTS,1,Basic MCTS,1,2,2,Basic MCTS,Basic MCTS,Basic MCTS,1
